Timestamp,Line,Event_Type,Downtime_Hours,Output_Units,Good_Units,Operator,Shift
2024-04-27 05:11:00,P1,No issue,0.0,611,565,Chen,Night
2024-04-22 00:40:00,L9,No issue,0.0,9765,8602,Asha,Night
2024-12-26 21:26:00,T1,Breakdown,0.41,6905,6114,Diya,day
2024-09-23 11:16:00,P1,No issue,0.0,8485,8021,Chen,  Day 
2024-04-20 12:25:00,T2,No issue,,10837,9617,Chen,Day
2024-03-09 02:22:00,L8,No issue,0.0,4340,4288,Ben,day
2024-04-27 07:56:00,P1,Breakdown,0.85,9656,8947,Diya,day
2024-08-12 06:21:00,L9,Breakdown,-1,10492,10074,Diya,NIGHT
2024-01-27 12:27:00,T1,PM,5.36,10802,10765,,Day
2024-06-03 19:52:00,T2,Quality stop,0.75,1587,1429,Chen,Night
2024-05-26 09:08:00,L8,No issue,0.0,5759,5535,Asha,Night
2024-11-21 20:50:00,L8,Breakdown,0.78,1986,1718,Evan,NIGHT
2024-01-12 22:58:00,T1,Breakdown,0.44,216,192,Ben,Day
2024-06-14 11:26:00,T2,Breakdown,0.93,7073,6719,Diya,  Day 
2024-05-01 02:50:00,L9,PM,0.48,1063,1049,Evan,NIGHT
2024-09-14 13:24:00,T1,No issue,0.0,786,698,Asha,day
2024-04-29 05:31:00,L8,PM,2.87,2759,2683,Chen,day
2024-07-26 16:23:00,L8,No issue,0.0,7431,6337,Asha,NIGHT
2024-08-10 08:22:00,L8,No issue,0.0,1750,1573,Chen,  Day 
2024-04-19 02:34:00,L8,Breakdown,0.57,5476,5381,Asha,Night
2024-03-06 23:33:00,T1,Changeover,3.21,2582,2292,Ben,day
2024-10-04 15:27:00,P1,Breakdown,0.32,11150,9662,Chen,  Day 
2024-12-25 15:34:00,T2,No issue,0.0,8535,8186,Ben,Day
2024-03-24 01:38:00,L9,Breakdown,2.06,11009,9847,Diya,Day
2024-11-20 20:00:00,T1,Breakdown,1.96,1882,1818,Asha,  Day 
2024-08-09 15:56:00,L9,No issue,0.0,11268,9925,Asha,NIGHT
2024-11-08 05:58:00,T1,Breakdown,2.47,8575,7665,Asha,  Day 
2024-08-21 01:50:00,L8,Breakdown,0.37,10526,9215,Asha,NIGHT
2024-02-16 06:01:00,L8,No issue,0.0,10936,9964,Chen,day
2024-03-27 22:07:00,L9,No issue,0.0,9776,8697,Asha,day
2024-09-10 07:21:00,T1,Breakdown,0.4,4951,4410,Diya,Night
2024-02-08 14:40:00,T2,No issue,0.0,11170,10192,Chen,  Day 
2024-11-17 00:20:00,L8,PM,1.82,5339,4570,Diya,NIGHT
2024-09-29 22:42:00,L9,Breakdown,1.86,7626,7517,Diya,Day
2024-07-28 13:12:00,T1,No issue,0.0,10440,9851,Evan,Night
2024-01-04 19:01:00,T2,No issue,0.0,2641,2486,Chen,day
2024-05-07 20:34:00,P1,No issue,0.0,1926,1710,Ben,day
2024-04-06 02:59:00,T2,Breakdown,0.25,2509,2206,Asha,Day
2024-11-26 11:27:00,L8,Quality stop,0.4,10535,9413,Ben,day
2024-08-17 03:58:00,L9,No issue,0.0,6264,6158,Asha,Night
2024-11-30 19:02:00,T1,Breakdown,0.82,11846,10667,Asha,Night
2024-10-12 22:40:00,L8,No issue,0.0,9314,8704,Chen,Day
2024-05-19 06:24:00,L8,No issue,0.0,5627,4789,Diya,day
2024-12-03 06:35:00,P1,Breakdown,1.46,10251,9474,Evan,Night
2024-11-08 21:00:00,T2,Breakdown,0.78,74,63,Diya,Day
2024-10-12 03:21:00,L8,No issue,0.0,10324,8916,Evan,  Day 
2024-12-22 14:30:00,L9,Breakdown,0.39,6359,5936,Asha,Day
2024-04-16 16:26:00,P1,No issue,0.0,6973,6289,Diya,day
2024-10-10 21:52:00,T2,PM,0.98,5569,5368,Diya,  Day 
2024-02-10 07:44:00,P1,Breakdown,2.47,9671,9304,Asha,day
2024-04-17 22:09:00,T1,Breakdown,2.12,5439,4982,Asha,NIGHT
2024-12-26 03:40:00,T2,Quality stop,1.15,3616,3428,Chen,  Day 
2024-10-04 02:13:00,L9,Breakdown,0.96,3714,3519,Asha,day
2024-07-08 18:43:00,T1,Breakdown,1.83,6438,5533,Chen,Day
2024-03-30 06:19:00,T1,Quality stop,0.85,6370,6012,Ben,Day
2024-07-22 14:07:00,L9,Breakdown,1.27,1172,1057,Ben,day
2024-01-25 08:49:00,L9,Breakdown,0.51,11321,9877,Asha,NIGHT
2024-11-07 00:25:00,L8,Changeover,0.76,63,54,Asha,  Day 
2024-07-14 16:04:00,T1,No issue,0.0,2563,2348,Chen,Day
2024-05-30 14:53:00,T2,Changeover,0.9,1016,914,Evan,NIGHT
2024-12-10 06:55:00,L8,Breakdown,1.59,10249,8915,Chen,NIGHT
2024-01-23 19:05:00,T1,No issue,0.0,7444,6416,Diya,Day
2024-12-19 16:13:00,P1,Breakdown,3.04,9871,9581,Ben,day
2024-12-02 02:24:00,P1,Breakdown,0.37,4529,4494,Chen,Day
2024-07-20 00:58:00,T2,No issue,0.0,1752,1638,Evan,day
2024-04-05 11:01:00,P1,Breakdown,1.14,3151,3092,Chen,  Day 
2024-02-02 07:05:00,L9,No issue,0.0,10883,9938,Asha,Day
2024-06-15 23:03:00,T2,No issue,0.0,5870,5236,Evan,Night
2024-09-16 13:19:00,L9,Quality stop,1.05,3742,3268,Asha,day
2024-08-05 10:49:00,T2,No issue,0.0,5858,5847,Ben,  Day 
2024-07-20 08:23:00,T2,Quality stop,1.45,4747,4348,Diya,day
2024-10-18 22:15:00,T1,PM,2.44,8327,7748,Diya,  Day 
2024-12-26 08:50:00,T2,Changeover,1.1,10561,9002,,day
2024-02-24 09:36:00,T1,No issue,0.0,6037,5982,Evan,Day
2024-07-06 12:51:00,L8,Breakdown,0.8,9185,8856,Chen,NIGHT
2024-09-08 00:40:00,L9,Breakdown,0.56,1343,1268,Evan,day
2024-10-22 07:14:00,P1,No issue,0.0,5123,4415,Ben,Night
2024-07-26 17:26:00,P1,Breakdown,2.48,111,110,Asha,day
2024-09-19 00:28:00,L9,Quality stop,1.24,4326,3990,Evan,  Day 
2024-05-10 20:34:00,L9,Breakdown,7.8,10741,9556,Chen,day
2024-07-31 19:02:00,L8,Breakdown,0.32,1536,1368,Ben,  Day 
2024-07-23 22:03:00,P1,No issue,0.0,11590,10276,Ben,day
2024-06-03 04:20:00,P1,No issue,0.0,3192,2935,Asha,day
2024-09-07 11:56:00,T2,Breakdown,0.3,8731,8252,Asha,  Day 
2024-11-16 09:33:00,T1,No issue,0.0,11277,9937,Asha,day
2024-10-12 12:26:00,L8,Breakdown,0.66,333,307,Asha,Day
2024-09-05 03:20:00,P1,No issue,0.0,7620,6698,,Day
2024-08-16 22:09:00,P1,Changeover,0.9,8428,8292,Chen,NIGHT
2024-01-23 02:29:00,T1,Breakdown,1.16,6706,6042,Asha,day
2024-12-23 07:32:00,L8,No issue,0.0,342,295,Evan,day
2024-10-26 14:12:00,L9,No issue,0.0,4854,4659,Asha,Day
2024-10-12 03:02:00,L8,Breakdown,0.8,1463,1402,Chen,  Day 
2024-04-11 08:31:00,P1,Changeover,5.61,7907,6754,Evan,  Day 
2024-05-05 04:03:00,T2,No issue,0.0,7516,6404,Evan,day
2024-11-07 01:36:00,T1,No issue,0.0,827,718,Evan,Day
2024-10-04 03:01:00,L8,No issue,0.0,3828,3480,Ben,Night
2024-03-22 11:52:00,T1,No issue,0.0,6754,6032,Ben,Day
2024-10-01 14:27:00,P1,Changeover,0.69,3931,3530,Chen,  Day 
2024-10-05 12:41:00,L9,No issue,0.0,801,783,Evan,Night
2024-11-23 05:41:00,L8,PM,0.36,9942,8767,Evan,day
2024-03-02 18:26:00,P1,PM,1.95,6716,6311,Ben,NIGHT
2024-09-27 02:58:00,P1,Changeover,2.52,8640,7687,Chen,  Day 
2024-08-22 09:48:00,T2,Breakdown,4.09,5834,5105,Asha,day
2024-12-05 11:09:00,L9,No issue,0.0,6448,5761,Diya,NIGHT
2024-04-13 00:21:00,P1,Quality stop,0.92,894,827,Chen,Day
2024-08-18 00:31:00,P1,No issue,0.0,7844,7633,Evan,Day
2024-11-18 20:27:00,P1,Breakdown,0.83,844,733,Diya,Night
2024-10-18 00:02:00,L8,No issue,0.0,7926,7301,Evan,  Day 
2024-12-03 00:51:00,T1,PM,,6772,6012,Diya,Night
2024-08-06 21:39:00,L9,No issue,0.0,4796,4259,Diya,Day
2024-09-13 01:09:00,P1,Breakdown,0.27,4510,3844,Evan,Day
2024-01-17 16:53:00,L8,No issue,0.0,5390,4784,Diya,day
2024-09-08 13:56:00,P1,Breakdown,1.18,6225,6143,Evan,Day
2024-08-06 04:44:00,L9,Breakdown,3.75,10995,9624,Evan,day
2024-07-30 21:34:00,T1,Changeover,0.72,2930,2812,Evan,Night
2024-07-26 17:41:00,L9,Breakdown,1.06,6097,5315,Ben,  Day 
2024-04-02 15:18:00,T2,Quality stop,1.04,4332,3715,Diya,  Day 
2024-12-15 03:34:00,L9,Quality stop,0.9,4472,4329,Evan,  Day 
2024-08-11 09:15:00,T1,No issue,0.0,9783,9430,Chen,Day
2024-05-11 20:52:00,L9,Breakdown,0.35,11265,10815,Diya,Night
2024-08-10 03:21:00,P1,PM,2.19,4743,4664,Asha,day
2024-06-23 03:33:00,T1,Quality stop,1.15,7024,6635,Ben,NIGHT
2024-12-27 07:51:00,T1,No issue,0.0,945,893,Asha,Day
2024-09-19 05:24:00,L8,PM,2.42,6757,6389,Asha,  Day 
2024-02-08 10:37:00,T1,No issue,0.0,2042,2027,Asha,Night
2024-01-07 06:12:00,T1,Breakdown,2.02,4071,3629,Diya,NIGHT
2024-05-19 04:58:00,L8,Quality stop,0.41,3994,3700,Chen,day
2024-01-17 21:57:00,P1,Changeover,3.77,4829,4460,Ben,NIGHT
2024-10-10 08:38:00,T2,Quality stop,5.93,10031,9339,Ben,NIGHT
2024-09-12 01:18:00,T2,Breakdown,1.83,8271,7529,Evan,NIGHT
2024-10-24 16:41:00,P1,Quality stop,3.19,7120,6907,Diya,Day
2024-03-04 01:02:00,T2,No issue,0.0,10022,9971,Ben,  Day 
2024-01-23 22:15:00,L9,PM,0.55,4573,4003,Chen,NIGHT
2024-05-15 11:48:00,L9,Changeover,0.56,3397,3272,Chen,NIGHT
2024-12-30 20:30:00,L8,No issue,0.0,9240,8083,Diya,day
2024-05-29 11:08:00,P1,No issue,0.0,11229,9910,Chen,Night
2024-02-27 08:03:00,T1,No issue,0.0,5552,5073,Asha,day
2024-03-29 09:24:00,T1,Changeover,2.87,1293,1239,Ben,Night
2024-09-13 15:42:00,T2,No issue,0.0,10297,9977,Evan,NIGHT
2024-10-15 06:09:00,T2,PM,1.14,4599,4321,Asha,NIGHT
2024-08-09 07:06:00,P1,Quality stop,1.86,1136,1089,Diya,Day
2024-11-01 20:02:00,L9,No issue,0.0,9110,8839,Chen,NIGHT
2024-06-11 20:54:00,T2,No issue,0.0,5911,5139,Asha,day
2024-12-19 12:18:00,T1,No issue,0.0,10606,9029,Evan,Night
2024-08-01 16:15:00,L8,No issue,0.0,9075,8486,Chen,day
2024-07-26 00:11:00,T1,PM,1.91,4625,4557,Asha,  Day 
2024-11-09 23:36:00,L8,Breakdown,1.36,10307,9908,Asha,  Day 
2024-01-02 16:17:00,P1,Quality stop,1.56,11859,10773,Evan,  Day 
2024-07-22 10:47:00,L9,Breakdown,0.57,3246,2781,Ben,Night
2024-07-08 16:45:00,T2,Quality stop,0.27,8041,7307,Evan,NIGHT
2024-12-27 21:08:00,P1,No issue,0.0,11607,10544,Evan,NIGHT
2024-02-20 12:22:00,L8,No issue,0.0,11867,11269,Asha,  Day 
2024-04-28 14:50:00,L9,PM,1.99,11334,10311,,Night
2024-12-03 16:53:00,L8,PM,0.84,9313,9132,Chen,Day
2024-06-18 07:08:00,T1,Breakdown,1.78,11420,10525,Evan,Day
2024-09-18 20:50:00,L9,Changeover,3.7,11237,10413,Chen,day
2024-10-28 19:23:00,L8,PM,0.63,2802,2588,Chen,day
2024-04-08 14:55:00,L8,No issue,0.0,10548,10446,Evan,  Day 
2024-09-22 01:23:00,P1,Breakdown,2.19,3505,3104,Chen,NIGHT
2024-08-15 13:45:00,L9,Breakdown,3.76,3763,3566,Diya,day
2024-04-09 06:53:00,T1,Breakdown,0.8,2684,2645,Asha,Day
2024-07-11 12:28:00,L9,No issue,0.0,9748,8715,Asha,Night
2024-11-28 17:16:00,T2,Changeover,0.59,4788,4272,Chen,  Day 
2024-10-24 22:26:00,T2,Breakdown,1.75,2337,2169,Ben,  Day 
2024-01-09 05:46:00,L9,No issue,0.0,148,143,Chen,  Day 
2024-08-23 16:01:00,T2,PM,4.06,64,61,Chen,Day
2024-08-31 16:26:00,T2,PM,2.06,4345,3749,Ben,NIGHT
2024-03-11 16:19:00,T1,No issue,0.0,10643,10275,Chen,day
2024-08-28 04:50:00,T1,No issue,0.0,294,255,Evan,NIGHT
2024-03-14 16:32:00,L9,No issue,0.0,8623,7771,Evan,Day
2024-10-16 17:26:00,L9,Breakdown,0.34,6430,5535,Diya,Night
2024-07-15 22:00:00,T2,No issue,0.0,9614,8973,Diya,Night
2024-02-19 17:17:00,T1,No issue,0.0,3618,3595,Asha,Day
2024-03-09 11:16:00,L9,Quality stop,0.78,1280,1130,Evan,Night
2024-06-18 21:39:00,L8,No issue,0.0,3250,2831,Asha,Night
2024-07-08 01:00:00,L8,No issue,0.0,10293,8925,Chen,day
2024-03-25 03:35:00,T2,Changeover,1.02,1421,1213,Evan,day
2024-07-21 02:52:00,L9,Breakdown,1.06,4949,4528,Diya,day
2024-06-29 11:57:00,T1,No issue,0.0,9681,8241,Chen,day
2024-04-20 09:55:00,T1,Breakdown,5.38,1533,1367,,NIGHT
2024-05-01 13:21:00,L9,No issue,0.0,1772,1551,Chen,Day
2024-10-12 09:00:00,L8,PM,1.64,8177,7228,Diya,Night
2024-12-14 00:37:00,P1,PM,1.23,11168,11023,Chen,day
2024-09-05 08:00:00,L8,PM,1.47,304,289,Evan,  Day 
2024-11-06 19:20:00,L9,Breakdown,2.82,11381,10825,Diya,Day
2024-08-03 21:49:00,T2,No issue,0.0,7956,7510,Ben,NIGHT
2024-04-02 04:28:00,T1,Breakdown,1.12,3905,3446,Diya,Night
2024-11-18 12:59:00,L9,PM,0.82,7869,7571,Evan,NIGHT
2024-03-09 14:55:00,T1,Quality stop,1.81,6599,6234,Chen,day
2024-05-24 20:53:00,L9,Quality stop,2.82,4791,4177,Ben,day
2024-08-16 23:44:00,T2,No issue,0.0,11131,10413,Asha,day
2024-07-28 15:08:00,T1,No issue,0.0,322,280,Asha,Day
2024-11-01 19:32:00,L9,No issue,0.0,6015,5335,Chen,Day
2024-01-24 03:54:00,L8,No issue,0.0,5562,5393,Chen,Day
2024-02-19 02:02:00,T1,No issue,0.0,9189,9013,Ben,day
2024-02-25 10:55:00,T2,Changeover,0.32,683,607,Ben,NIGHT
2024-06-19 13:07:00,T2,Breakdown,1.33,6836,6033,Diya,day
2024-05-06 00:54:00,P1,No issue,0.0,11813,11522,Ben,Day
2024-10-15 08:41:00,L8,No issue,0.0,4165,4053,Evan,day
2024-03-07 03:03:00,T2,Breakdown,1.24,8933,7730,Chen,Night
2024-01-07 16:04:00,T2,No issue,0.0,6310,5948,Chen,NIGHT
2024-10-23 14:37:00,P1,Quality stop,2.03,5405,5358,Asha,NIGHT
2024-11-30 19:07:00,P1,No issue,0.0,3669,3638,Chen,  Day 
2024-07-25 22:25:00,P1,No issue,0.0,7731,6812,Asha,Night
2024-10-23 06:17:00,T2,No issue,0.0,548,503,Chen,Night
2024-01-16 02:28:00,L8,No issue,0.0,10285,10113,Chen,day
2024-03-13 04:22:00,T2,No issue,0.0,10653,9960,Ben,NIGHT
2024-03-31 10:00:00,L9,No issue,0.0,1438,1267,Asha,Night
2024-08-18 05:12:00,L9,Quality stop,0.82,6841,6678,Chen,day
2024-04-08 14:57:00,P1,No issue,0.0,6689,6198,Evan,  Day 
2024-07-06 20:33:00,P1,Breakdown,0.86,4177,3614,,Day
2024-02-27 10:11:00,L9,No issue,0.0,9742,8794,Asha,Night
2024-06-22 06:21:00,P1,No issue,0.0,7718,6756,Evan,Day
2024-04-16 20:00:00,P1,Changeover,4.27,8229,8097,Chen,day
2024-01-01 12:26:00,T2,Breakdown,1.19,4970,4813,Chen,NIGHT
2024-01-11 14:19:00,L8,Breakdown,0.58,6642,6272,Chen,  Day 
2024-01-20 10:50:00,L8,Breakdown,0.78,380,373,Diya,Day
2024-04-13 10:02:00,L9,Breakdown,0.12,1984,1688,Ben,Day
2024-09-13 05:58:00,T1,Quality stop,3.08,2763,2440,Asha,NIGHT
2024-02-07 23:19:00,L8,PM,1.6,160,151,Chen,Day
2024-04-11 10:27:00,L8,No issue,0.0,6576,5636,Diya,Night
2024-07-09 04:56:00,P1,Breakdown,0.67,2079,1811,Ben,  Day 
2024-07-14 20:15:00,P1,No issue,0.0,9341,8344,Evan,day
2024-08-15 13:27:00,P1,Breakdown,0.8,861,739,Evan,  Day 
2024-06-04 15:07:00,T2,No issue,0.0,556,493,Ben,  Day 
2024-07-15 01:25:00,L9,Breakdown,2.5,5472,4859,Diya,  Day 
2024-05-03 09:20:00,L8,Breakdown,0.41,4319,3790,Ben,Day
2024-05-25 15:38:00,L8,No issue,0.0,1074,988,Chen,NIGHT
2024-06-29 02:02:00,T2,PM,1.03,6319,5608,Asha,day
2024-11-01 02:36:00,T1,Breakdown,1.46,4230,3915,Diya,day
2024-01-07 22:02:00,T2,No issue,0.0,1248,1216,Asha,day
2024-04-07 15:57:00,T1,PM,0.5,8838,8215,Chen,  Day 
2024-02-15 16:34:00,L8,Changeover,0.44,3661,3227,Chen,Day
2024-09-20 14:33:00,P1,Quality stop,0.54,7807,7627,Asha,NIGHT
2024-12-04 15:14:00,T1,Changeover,0.62,10557,10045,Diya,day
2024-10-11 13:42:00,L9,Breakdown,1.13,3546,3066,Diya,day
2024-03-26 20:10:00,P1,No issue,0.0,2794,2711,Ben,day
2024-08-18 03:26:00,L8,No issue,0.0,7755,6682,Diya,NIGHT
2024-09-22 12:08:00,L9,PM,1.79,8679,7569,Diya,day
2024-02-27 05:21:00,L9,No issue,0.0,9729,9224,Diya,Day
2024-11-17 04:47:00,L9,Breakdown,1.14,1351,1263,Chen,Night
2024-04-05 05:56:00,L8,Breakdown,3.25,845,745,,Day
2024-12-19 19:56:00,L8,No issue,0.0,9956,9182,Chen,Night
2024-06-16 23:00:00,P1,No issue,0.0,8575,8016,Ben,NIGHT
2024-12-13 13:27:00,L8,PM,1.32,9089,7776,Ben,Day
2024-11-13 19:33:00,P1,Changeover,1.75,126,116,Chen,  Day 
2024-09-24 00:28:00,L8,No issue,0.0,6450,5824,Diya,Night
2024-07-20 02:51:00,T2,No issue,0.0,538,487,,  Day 
2024-09-16 02:50:00,P1,No issue,0.0,6977,6315,Chen,NIGHT
2024-01-09 16:40:00,P1,Changeover,1.32,8476,7967,Asha,NIGHT
2024-02-28 13:43:00,T2,Breakdown,3.75,1306,1257,Ben,Day
2024-08-13 10:51:00,L9,No issue,0.0,8045,6905,Asha,day
2024-02-29 22:09:00,T1,No issue,0.0,4493,3944,Ben,day
2024-07-24 21:17:00,P1,PM,0.81,4167,3698,Evan,day
2024-06-17 21:22:00,L8,No issue,0.0,10866,9879,Asha,Day
2024-05-26 05:33:00,T2,No issue,0.0,7901,7623,Ben,Night
2024-06-09 00:33:00,T2,No issue,0.0,9022,8112,Evan,NIGHT
2024-01-06 06:22:00,T2,No issue,0.0,8496,8230,Ben,day
2024-02-28 03:16:00,T1,No issue,0.0,11747,10196,Ben,Day
2024-10-09 05:21:00,T1,Breakdown,0.81,773,767,Chen,  Day 
2024-05-05 05:35:00,L9,Breakdown,0.83,11442,10920,Evan,day
2024-01-27 01:26:00,T2,No issue,0.0,2579,2253,Chen,  Day 
2024-03-24 23:37:00,T1,PM,1.72,8047,7830,Evan,Night
2024-01-01 22:29:00,L9,Breakdown,0.43,7425,6757,Chen,NIGHT
2024-10-20 14:21:00,P1,No issue,0.0,4333,4296,Chen,Day
2024-09-30 03:04:00,P1,Changeover,1.19,10575,9564,Asha,NIGHT
2024-06-01 09:04:00,P1,Changeover,,8718,8092,Ben,Night
2024-02-07 02:13:00,L9,Breakdown,0.65,7782,7308,Asha,day
2024-01-12 17:58:00,L8,Quality stop,1.2,11260,10858,Ben,day
2024-12-05 06:57:00,T2,No issue,0.0,3535,3359,Diya,day
2024-02-08 19:12:00,L8,Quality stop,0.79,9753,9699,Asha,Day
2024-01-25 22:53:00,T2,Breakdown,0.82,4330,3948,Asha,Night
2024-03-29 13:16:00,P1,No issue,0.0,11373,10834,Diya,Night
2024-08-16 16:14:00,T2,Breakdown,0.41,4093,3826,Chen,Day
2024-05-19 10:01:00,T1,No issue,0.0,4025,3488,Evan,Day
2024-09-22 15:51:00,L9,No issue,0.0,3755,3718,Ben,NIGHT
2024-09-20 15:49:00,T1,No issue,0.0,8535,7932,Asha,Day
2024-02-11 17:48:00,L8,Quality stop,1.13,2130,1959,Diya,Day
2024-01-22 17:18:00,L9,PM,0.68,3606,3301,Diya,Night
2024-07-25 01:02:00,P1,Breakdown,1.11,6113,5384,Ben,day
2024-10-18 04:53:00,P1,No issue,0.0,2028,1993,Ben,day
2024-08-26 07:31:00,P1,Breakdown,0.79,6312,5611,Asha,day
2024-09-15 17:16:00,P1,No issue,0.0,9649,9494,,day
2024-07-30 03:59:00,P1,No issue,0.0,5855,5615,Ben,day
2024-05-14 23:09:00,P1,PM,2.36,3243,2968,Evan,Day
2024-08-27 18:47:00,L9,PM,0.71,2255,1944,Ben,Day
2024-03-11 00:09:00,T2,No issue,0.0,6653,6049,Diya,Day
2024-04-10 21:03:00,P1,Breakdown,3.19,5771,5641,Diya,NIGHT
2024-05-07 23:19:00,L9,Breakdown,0.69,7820,7402,Diya,day
2024-09-26 00:50:00,T1,Breakdown,1.3,10219,9494,Ben,NIGHT
2024-05-13 12:34:00,T1,Breakdown,1.77,11919,11141,Diya,Day
2024-06-05 03:18:00,L8,Breakdown,0.32,9412,9097,Chen,  Day 
2024-09-14 10:51:00,L9,No issue,0.0,3581,3235,Chen,  Day 
2024-04-23 22:43:00,P1,PM,1.35,992,981,Ben,  Day 
2024-12-09 21:19:00,T1,No issue,0.0,8808,7624,,day
2024-04-27 02:30:00,L9,PM,2.6,2010,1840,Diya,Day
2024-07-11 18:21:00,T2,Quality stop,0.83,9854,9527,Diya,day
2024-10-05 12:20:00,P1,PM,0.37,3174,2841,Asha,Day
2024-10-25 09:13:00,L8,Breakdown,1.48,1156,1029,Evan,  Day 
2024-05-01 21:29:00,P1,Changeover,6.66,2185,1971,Asha,Day
2024-05-24 10:30:00,T1,PM,0.24,5098,4645,Diya,NIGHT
2024-09-22 10:34:00,T2,Breakdown,0.47,10971,9414,,Day
2024-12-29 20:32:00,T2,No issue,0.0,6982,6026,Diya,day
2024-05-21 04:44:00,P1,No issue,0.0,8651,8398,Diya,Day
2024-04-18 17:54:00,T2,PM,0.51,8266,7841,Chen,  Day 
2024-07-12 14:28:00,T1,No issue,0.0,8120,7906,Chen,Night
2024-10-26 14:37:00,T1,Breakdown,4.97,6776,6536,Ben,Night
2024-09-05 15:30:00,T1,PM,3.65,8050,7535,Asha,  Day 
2024-01-25 20:57:00,P1,No issue,0.0,1712,1703,Chen,Night
2024-03-03 21:25:00,T2,PM,1.28,2195,1870,Chen,day
2024-02-05 19:48:00,P1,No issue,0.0,8352,7120,Asha,Night
2024-12-16 17:45:00,P1,PM,0.88,9013,7831,Evan,day
2024-04-30 20:35:00,T1,Breakdown,2.53,4276,3697,Diya,  Day 
2024-05-19 05:38:00,L8,PM,3.92,855,796,Evan,Night
2024-05-02 04:23:00,T2,No issue,0.0,7992,7055,,day
2024-09-04 23:47:00,T1,Quality stop,5.66,2787,2652,Evan,Day
2024-06-02 14:37:00,L9,PM,0.54,8615,7611,Chen,  Day 
2024-11-06 17:01:00,T2,No issue,0.0,7335,6240,Chen,day
2024-02-12 21:12:00,T1,Breakdown,1.6,9748,9023,Chen,Night
2024-10-26 03:16:00,L8,Changeover,1.94,10308,9032,Evan,Day
2024-01-25 19:40:00,L9,No issue,0.0,1479,1449,Asha,  Day 
2024-11-24 12:42:00,T1,Changeover,1.41,9681,8889,Ben,NIGHT
2024-03-11 08:47:00,T1,No issue,0.0,11403,11275,Evan,day
2024-07-19 01:32:00,T1,Breakdown,0.76,11530,10192,Ben,  Day 
2024-12-30 04:22:00,P1,No issue,0.0,1380,1372,Asha,NIGHT
2024-04-18 09:56:00,T2,Quality stop,4.88,6013,5447,Diya,Night
2024-09-28 10:44:00,T1,No issue,0.0,7482,7126,Diya,NIGHT
2024-05-29 22:28:00,T1,Breakdown,3.82,9166,8585,Chen,NIGHT
2024-07-28 05:04:00,P1,Changeover,3.48,5881,5060,Diya,Day
2024-09-27 06:26:00,T2,No issue,0.0,10924,10186,Chen,day
2024-01-12 12:43:00,L9,No issue,0.0,2279,2219,Asha,Night
2024-11-01 02:19:00,L9,No issue,0.0,2291,2125,Ben,NIGHT
2024-01-27 18:47:00,L9,No issue,0.0,5755,5508,,Day
2024-09-18 10:03:00,L8,Breakdown,0.91,4687,4255,Evan,  Day 
2024-07-30 01:47:00,L9,No issue,0.0,7165,6735,Diya,Night
2024-02-15 13:59:00,T2,PM,0.9,3736,3601,Asha,day
2024-04-17 14:43:00,T1,Changeover,1.59,257,243,Ben,Day
2024-12-22 10:58:00,L9,Breakdown,2.49,8515,8250,Ben,NIGHT
2024-12-20 23:49:00,T2,No issue,0.0,11370,9674,Ben,Day
2024-07-30 11:06:00,T1,Breakdown,1.04,3858,3291,Diya,Day
2024-09-10 11:27:00,T2,PM,2.71,3578,3358,Ben,  Day 
2024-02-07 23:01:00,P1,Breakdown,1.72,6482,5976,Diya,Day
2024-09-19 23:32:00,T2,No issue,0.0,825,707,Asha,day
2024-04-03 14:18:00,P1,No issue,0.0,8333,7850,Ben,NIGHT
2024-02-02 02:29:00,L9,No issue,0.0,9594,9273,Asha,Day
2024-06-07 19:02:00,T2,Changeover,1.17,1778,1741,Chen,NIGHT
2024-06-16 21:23:00,T1,No issue,0.0,1537,1398,Diya,NIGHT
2024-03-13 09:33:00,L8,Quality stop,0.99,1775,1708,Ben,NIGHT
2024-10-30 00:50:00,L8,Breakdown,0.76,6508,6214,Evan,NIGHT
2024-01-15 11:40:00,P1,PM,1.22,5240,4472,Ben,day
2024-07-24 20:11:00,L8,Quality stop,1.43,10503,9872,Asha,Night
2024-12-16 19:36:00,L8,Changeover,0.48,1231,1177,Ben,Night
2024-10-11 12:08:00,L9,PM,1.47,11163,10254,Chen,Day
2024-08-05 00:20:00,T1,PM,0.76,4556,3970,Chen,day
2024-03-20 20:42:00,T1,Breakdown,1.15,2731,2471,Diya,Night
2024-04-10 01:25:00,P1,No issue,0.0,4304,4197,,day
2024-11-12 11:41:00,T1,Quality stop,6.27,3611,3129,Ben,Night
2024-01-07 22:54:00,L8,PM,1.16,7985,7615,Ben,day
2024-07-03 09:38:00,L8,No issue,0.0,11212,10868,Ben,  Day 
2024-08-23 09:20:00,L8,Breakdown,0.6,5784,5497,Chen,Night
2024-05-06 19:51:00,T2,PM,3.61,2681,2662,Diya,Day
2024-08-24 10:08:00,T1,PM,1.25,5906,5625,Diya,  Day 
2024-12-09 22:35:00,T2,PM,1.18,3511,3190,Diya,  Day 
2024-05-29 22:38:00,P1,No issue,0.0,11552,10257,Diya,day
2024-06-11 02:39:00,L8,No issue,0.0,11136,9798,Evan,  Day 
2024-12-05 09:59:00,L8,Changeover,2.4,250,248,Asha,day
2024-08-21 06:18:00,P1,Breakdown,1.59,10441,9343,Evan,Night
